buyer,seller,material,weight_tons,price_per_ton,pricing_formula,reference_symbol,reference_price,reference_source,reference_timestamp,currency
Lewis Salvage,Winski Brothers,Shred,15.7,215.0,,4343#0,,QBO,2025-08-14,USD
Lewis Salvage,Winski Brothers,Shred,13.44,215.0,,4347#0,,QBO,2025-08-15,USD
Lewis Salvage,Winski Brothers,Shred,15.98,215.0,,4353#0,,QBO,2025-08-18,USD
Lewis Salvage,Winski Brothers,Shred,17.14,215.0,,4362#0,,QBO,2025-08-19,USD
Lewis Salvage,Winski Brothers,Shred,14.53,215.0,,4359#0,,QBO,2025-08-19,USD
Lewis Salvage,Winski Brothers,Shred,14.56,215.0,,4365#0,,QBO,2025-08-21,USD
Lewis Salvage,Winski Brothers,Shred,15.56,215.0,,4370#0,,QBO,2025-08-22,USD
Lewis Salvage,Winski Brothers,Shred,18.11,215.0,,4376#0,,QBO,2025-08-26,USD
Lewis Salvage,Winski Brothers,Shred,15.3,215.0,,4381#0,,QBO,2025-08-28,USD
Lewis Salvage,Winski Brothers,Shred,16.31,215.0,,4386#0,,QBO,2025-08-29,USD
Lewis Salvage,Winski Brothers,Shred,12.95,215.0,,4390#0,,QBO,2025-09-02,USD
Lewis Salvage,Winski Brothers,Shred,15.91,215.0,,4396#0,,QBO,2025-09-03,USD
Lewis Salvage,Winski Brothers,Shred,14.39,215.0,,4405#0,,QBO,2025-09-08,USD
Lewis Salvage,Winski Brothers,Shred,19.0,215.0,,4404#0,,QBO,2025-09-08,USD
Lewis Salvage,Winski Brothers,Shred,16.95,215.0,,4413#0,,QBO,2025-09-10,USD
Lewis Salvage,Winski Brothers,Shred,14.44,215.0,,4410#0,,QBO,2025-09-10,USD
Lewis Salvage,Winski Brothers,Shred,13.31,215.0,,4428#0,,QBO,2025-09-22,USD
Lewis Salvage,Winski Brothers,Shred,13.52,215.0,,4430#0,,QBO,2025-09-23,USD
Lewis Salvage,Winski Brothers,Shred,11.44,215.0,,4431#0,,QBO,2025-09-24,USD
Lewis Salvage,Winski Brothers,Shred,11.9,215.0,,4444#0,,QBO,2025-10-01,USD
Lewis Salvage,Winski Brothers,Shred,17.05,215.0,,4449#0,,QBO,2025-10-02,USD
Lewis Salvage,Winski Brothers,Shred,14.17,215.0,,4457#0,,QBO,2025-10-06,USD
Lewis Salvage,Winski Brothers,Shred,16.04,215.0,,4463#0,,QBO,2025-10-07,USD
Lewis Salvage,Winski Brothers,Shred,8.51,215.0,,4461#0,,QBO,2025-10-07,USD
Lewis Salvage,Winski Brothers,Shred,10.45,215.0,,4468#0,,QBO,2025-10-08,USD
Lewis Salvage,Winski Brothers,Shred,7.97,215.0,,4466#0,,QBO,2025-10-08,USD
Lewis Salvage,Winski Brothers,Shred,14.93,215.0,,4475#0,,QBO,2025-10-09,USD
Lewis Salvage,Winski Brothers,Shred,7.39,195.0,,4472#0,,QBO,2025-10-09,USD
Lewis Salvage,Winski Brothers,Shred,14.93,215.0,,4479#0,,QBO,2025-10-10,USD
Lewis Salvage,Winski Brothers,Shred,10.37,206.0,,4494#0,,QBO,2025-10-14,USD
Lewis Salvage,Winski Brothers,Shred,8.81,206.0,,4489#0,,QBO,2025-10-14,USD
Lewis Salvage,Winski Brothers,Shred,12.64,206.0,,4495#0,,QBO,2025-10-15,USD
Lewis Salvage,Winski Brothers,Shred,10.66,206.0,,4499#0,,QBO,2025-10-16,USD
Lewis Salvage,Winski Brothers,Shred,11.81,206.0,,4497#0,,QBO,2025-10-16,USD
Josh Padnos,Winski Brothers,Al Cast (Clean Tooling Aluminum),12.0925,500.0,,4456#0,,QBO,2025-10-03,USD
Rochester Iron & Metal,Winski Brothers,Prepared Cast,14.4375,236.0,,1005#0,,QBO,2021-09-08,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),0.007045,520000.0,,1011#0,,QBO,2021-09-20,USD
Rochester Iron & Metal,Winski Brothers,Busheling,10.96,446.43,,1023#0,,QBO,2021-10-26,USD
Rochester Iron & Metal,Winski Brothers,P&S,20.39,388.39,,1025#0,,QBO,2021-10-28,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,11.04,480.0,,1026#0,,QBO,2021-11-03,USD
Rochester Iron & Metal,Winski Brothers,Shred,9.44,295.0,,1029#0,,QBO,2021-11-05,USD
Rochester Iron & Metal,Winski Brothers,UNBREAKABLE Cast (Industrial),29.28,214.29,,1031#0,,QBO,2021-11-09,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS,14.0,295.0,,1034#0,,QBO,2021-11-12,USD
Rochester Iron & Metal,Winski Brothers,Shred,13.0,372.0,,1028#0,,QBO,2021-11-15,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,3.3,1140.0,,1057#0,,QBO,2021-11-18,USD
Rochester Iron & Metal,Winski Brothers,P&S 5',22.74,424.11,,1106#0,,QBO,2021-12-13,USD
Rochester Iron & Metal,Winski Brothers,P&S,24.87,424.11,,1111#0,,QBO,2021-12-14,USD
Rochester Iron & Metal,Winski Brothers,P&S,11.29,424.11,,1114#0,,QBO,2021-12-15,USD
Rochester Iron & Metal,Winski Brothers,Busheling,9.19,464.29,,1131#0,,QBO,2021-12-27,USD
Rochester Iron & Metal,Winski Brothers,Busheling,9.65,464.29,,1133#0,,QBO,2021-12-28,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.48,464.29,,1136#0,,QBO,2021-12-29,USD
Rochester Iron & Metal,Winski Brothers,P&S,23.96,424.11,,1135#0,,QBO,2021-12-29,USD
Rochester Iron & Metal,Winski Brothers,P&S,19.23,370.54,,1210#0,,QBO,2022-02-14,USD
Rochester Iron & Metal,Winski Brothers,P&S,19.13,370.54,,1212#0,,QBO,2022-02-15,USD
Rochester Iron & Metal,Winski Brothers,HMS,23.16,330.36,,1216#0,,QBO,2022-02-16,USD
Rochester Iron & Metal,Winski Brothers,Busheling,7.43,388.39,,1214#0,,QBO,2022-02-16,USD
Rochester Iron & Metal,Winski Brothers,P&S,21.2,370.54,,1219#0,,QBO,2022-02-18,USD
Rochester Iron & Metal,Winski Brothers,Busheling,9.95,388.39,,1225#0,,QBO,2022-02-22,USD
Rochester Iron & Metal,Winski Brothers,P&S,22.09,370.54,,1224#0,,QBO,2022-02-22,USD
Rochester Iron & Metal,Winski Brothers,HMS,18.95,330.36,,1226#0,,QBO,2022-02-23,USD
Rochester Iron & Metal,Winski Brothers,Prepared Cast,12.37,350.0,,1270#0,,QBO,2022-03-14,USD
Rochester Iron & Metal,Winski Brothers,HMS,22.69,441.97,,1274#0,,QBO,2022-03-15,USD
Rochester Iron & Metal,Winski Brothers,Busheling,7.57,558.04,,1273#0,,QBO,2022-03-15,USD
Rochester Iron & Metal,Winski Brothers,P&S,13.78,482.14,,1277#0,,QBO,2022-03-16,USD
Rochester Iron & Metal,Winski Brothers,P&S,12.5,482.14,,1275#0,,QBO,2022-03-16,USD
Rochester Iron & Metal,Winski Brothers,HMS,20.82,441.96,,1292#0,,QBO,2022-03-23,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,3.78,1400.0,,1306#0,,QBO,2022-03-29,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.41,625.0,,1356#0,,QBO,2022-04-14,USD
Rochester Iron & Metal,Winski Brothers,HMS,26.16,424.11,,1363#0,,QBO,2022-04-18,USD
Rochester Iron & Metal,Winski Brothers,HMS,22.68,424.11,,1366#0,,QBO,2022-04-19,USD
Rochester Iron & Metal,Winski Brothers,P&S,19.7,464.29,,1372#0,,QBO,2022-04-20,USD
Rochester Iron & Metal,Winski Brothers,Drums & Rotors,11.49,558.04,,1388#0,,QBO,2022-04-27,USD
Rochester Iron & Metal,Winski Brothers,Prepared Cast,21.19,267.86,,1385#0,,QBO,2022-04-27,USD
Rochester Iron & Metal,Winski Brothers,HMS,22.52,357.14,,1432#0,,QBO,2022-05-10,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,4.59,1360.0,,1453#0,,QBO,2022-05-17,USD
Rochester Iron & Metal,Winski Brothers,HMS,18.56,357.14,,1466#0,,QBO,2022-05-24,USD
Rochester Iron & Metal,Winski Brothers,P&S,16.81,397.32,,1472#0,,QBO,2022-05-25,USD
Rochester Iron & Metal,Winski Brothers,Busheling,16.37,558.04,,1469#0,,QBO,2022-05-25,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),19.565,240.0,,1496#0,,QBO,2022-06-02,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Rear Ends),17.44,215.0,,1532#0,,QBO,2022-06-20,USD
Rochester Iron & Metal,Winski Brothers,HMS,25.25,290.18,,1540#0,,QBO,2022-06-23,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,3.83,1340.0,,1542#0,,QBO,2022-06-24,USD
Rochester Iron & Metal,Winski Brothers,P&S,35.79,330.36,,1543#0,,QBO,2022-06-27,USD
Rochester Iron & Metal,Winski Brothers,HMS,20.95,261.76,,1586#0,,QBO,2022-07-14,USD
Rochester Iron & Metal,Winski Brothers,HMS,23.18,263.39,,1590#0,,QBO,2022-07-18,USD
Rochester Iron & Metal,Winski Brothers,Busheling,11.86,370.54,,1594#0,,QBO,2022-07-19,USD
Rochester Iron & Metal,Winski Brothers,P&S,22.74,303.57,,1600#0,,QBO,2022-07-20,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,3.41,1160.0,,1655#0,,QBO,2022-08-04,USD
Rochester Iron & Metal,Winski Brothers,Busheling,14.92,308.04,,1668#0,,QBO,2022-08-10,USD
Rochester Iron & Metal,Winski Brothers,Rebar,7.28,125.0,,1664#0,,QBO,2022-08-10,USD
Rochester Iron & Metal,Winski Brothers,Busheling,13.05,308.03,,1681#0,,QBO,2022-08-16,USD
Rochester Iron & Metal,Winski Brothers,Rebar,0.0005,655200.0,,1702#0,,QBO,2022-08-26,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),0.009695,340000.0,,1708#0,,QBO,2022-08-29,USD
Rochester Iron & Metal,Winski Brothers,Shred,13.61,155.0,,1753#0,,QBO,2022-09-16,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.62,290.18,,1777#0,,QBO,2022-09-26,USD
Rochester Iron & Metal,Winski Brothers,HMS,25.54,223.22,,1782#0,,QBO,2022-09-28,USD
Rochester Iron & Metal,Winski Brothers,P&S,25.73,285.72,,1787#0,,QBO,2022-09-29,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,3.83,1100.0,,1784#0,,QBO,2022-09-29,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.77,263.39,,1834#0,,QBO,2022-10-18,USD
Rochester Iron & Metal,Winski Brothers,P&S,21.52,276.79,,1838#0,,QBO,2022-10-24,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,11.23,320.0,,1865#0,,QBO,2022-11-02,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,8.61,320.0,,1864#0,,QBO,2022-11-02,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,7.34,320.0,,1879#0,,QBO,2022-11-09,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,4.15,1000.0,,1900#0,,QBO,2022-11-16,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,7.705,320.0,,1899#0,,QBO,2022-11-16,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,9.61,320.0,,1898#0,,QBO,2022-11-16,USD
Rochester Iron & Metal,Winski Brothers,Busheling,7.88,236.61,,1918#0,,QBO,2022-11-30,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,7.46,320.0,,1917#0,,QBO,2022-11-30,USD
Rochester Iron & Metal,Winski Brothers,Busheling,13.47,263.39,,1947#0,,QBO,2022-12-13,USD
Rochester Iron & Metal,Winski Brothers,Busheling,12.39,263.39,,1956#0,,QBO,2022-12-19,USD
Rochester Iron & Metal,Winski Brothers,HMS,34.53,214.29,,1980#0,,QBO,2023-01-05,USD
Rochester Iron & Metal,Winski Brothers,Drums & Rotors,15.16,455.36,,2021#0,,QBO,2023-01-23,USD
Rochester Iron & Metal,Winski Brothers,Busheling,11.63,316.96,,2020#0,,QBO,2023-01-23,USD
Rochester Iron & Metal,Winski Brothers,HMS #2,27.83,205.0,,2049#0,,QBO,2023-02-02,USD
Rochester Iron & Metal,Winski Brothers,Busheling,13.4,343.75,,2072#0,,QBO,2023-02-17,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,4.82,1020.0,,2087#0,,QBO,2023-02-22,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.93,343.75,,2081#0,,QBO,2023-02-22,USD
Rochester Iron & Metal,Winski Brothers,Bolt Scrap,19.12,294.64,,2136#0,,QBO,2023-03-15,USD
Rochester Iron & Metal,Winski Brothers,P&S,31.23,388.39,,2140#0,,QBO,2023-03-16,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS,20.74,214.29,,2144#0,,QBO,2023-03-17,USD
Rochester Iron & Metal,Winski Brothers,HMS,21.43,294.64,,2142#0,,QBO,2023-03-17,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,3.52,1020.0,,2226#0,,QBO,2023-04-14,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,3.45,1020.0,,2335#0,,QBO,2023-05-25,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,2.55,460.0,,2343#0,,QBO,2023-05-30,USD
Rochester Iron & Metal,Winski Brothers,HMS,27.09,227.68,,2390#0,,QBO,2023-06-15,USD
Rochester Iron & Metal,Winski Brothers,HMS,23.68,227.68,,2394#0,,QBO,2023-06-16,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,3.69,980.0,,2490#0,,QBO,2023-07-27,USD
Rochester Iron & Metal,Winski Brothers,HMS #2,21.17,170.0,,2501#0,,QBO,2023-07-31,USD
Rochester Iron & Metal,Winski Brothers,HMS,22.35,245.54,,2583#0,,QBO,2023-08-28,USD
Rochester Iron & Metal,Winski Brothers,Drums & Rotors,22.72,312.5,,2618#0,,QBO,2023-09-07,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,3.475,980.0,,2642#0,,QBO,2023-09-21,USD
Rochester Iron & Metal,Winski Brothers,HMS,21.2,245.54,,2645#0,,QBO,2023-09-22,USD
Rochester Iron & Metal,Winski Brothers,HMS,20.46,245.54,,2649#0,,QBO,2023-09-25,USD
Rochester Iron & Metal,Winski Brothers,Clips,14.54,190.0,,2686#0,,QBO,2023-10-06,USD
Rochester Iron & Metal,Winski Brothers,Busheling,7.31,303.57,,2694#0,,QBO,2023-10-13,USD
Rochester Iron & Metal,Winski Brothers,Clips,13.88,290.18,,2707#0,,QBO,2023-10-17,USD
Rochester Iron & Metal,Winski Brothers,Clips,17.03,294.68,,2729#0,,QBO,2023-10-27,USD
Rochester Iron & Metal,Winski Brothers,Shred,19.19,53.57,,2761#0,,QBO,2023-11-06,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,4.49,1000.0,,2763#0,,QBO,2023-11-07,USD
Rochester Iron & Metal,Winski Brothers,Clips,17.82,316.96,,2783#0,,QBO,2023-11-13,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),19.97,316.96,,2808#0,,QBO,2023-11-27,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),21.81,316.96,,2807#0,,QBO,2023-11-27,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),16.98,375.86,,2812#0,,QBO,2023-11-28,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),18.04,316.96,,2818#0,,QBO,2023-11-30,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),18.94,316.96,,2816#0,,QBO,2023-11-30,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),16.53,370.54,,2829#0,,QBO,2023-12-01,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),11.05,235.0,,2837#0,,QBO,2023-12-04,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Pipe),24.59,370.54,,2840#0,,QBO,2023-12-05,USD
Rochester Iron & Metal,Winski Brothers,Clips,21.31,318.95,,2848#0,,QBO,2023-12-08,USD
Rochester Iron & Metal,Winski Brothers,Clips,15.98,388.39,,2857#0,,QBO,2023-12-12,USD
Rochester Iron & Metal,Winski Brothers,Clips,19.26,388.39,,2860#0,,QBO,2023-12-13,USD
Rochester Iron & Metal,Winski Brothers,Clips,18.21,388.39,,2862#0,,QBO,2023-12-14,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,4.65,1000.0,,2896#0,,QBO,2024-01-04,USD
Rochester Iron & Metal,Winski Brothers,Clips,15.36,388.39,,2939#0,,QBO,2024-01-26,USD
Rochester Iron & Metal,Winski Brothers,Clips,17.2,386.13,,2945#0,,QBO,2024-01-30,USD
Rochester Iron & Metal,Winski Brothers,Clips,22.72,343.6,,2961#0,,QBO,2024-02-02,USD
Rochester Iron & Metal,Winski Brothers,Clips,15.355,344.96,,2971#0,,QBO,2024-02-07,USD
Rochester Iron & Metal,Winski Brothers,Clips,12.54,361.61,,3001#0,,QBO,2024-02-22,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet,4.08,1000.0,,3000#0,,QBO,2024-02-22,USD
Rochester Iron & Metal,Winski Brothers,Stainless Breakage,5.19,420.0,,3031#0,,QBO,2024-03-05,USD
Rochester Iron & Metal,Winski Brothers,Stainless,6.78,420.0,,3105#0,,QBO,2024-03-28,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Heavy),17.75,170.0,,3312#0,,QBO,2024-06-14,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.25,269.9,,3319#0,,QBO,2024-06-17,USD
Rochester Iron & Metal,Winski Brothers,Clips,14.29,272.32,,3327#0,,QBO,2024-06-19,USD
Rochester Iron & Metal,Winski Brothers,Electric Motors / Torch Cut HMS,16.96,237.34,,3342#0,,QBO,2024-06-25,USD
Rochester Iron & Metal,Winski Brothers,Clips,12.715,250.0,,3339#0,,QBO,2024-06-25,USD
Rochester Iron & Metal,Winski Brothers,Clips,0.0005,1648200.0,,3339#1,,QBO,2024-06-25,USD
Rochester Iron & Metal,Winski Brothers,Stainless Breakage,5.09,480.0,,3352#0,,QBO,2024-06-27,USD
Rochester Iron & Metal,Winski Brothers,Clips,13.47,280.0,,3393#0,,QBO,2024-07-15,USD
Rochester Iron & Metal,Winski Brothers,Old Sheet Aluminum,20.54,250.0,,3399#0,,QBO,2024-07-16,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.44,220.0,,3405#0,,QBO,2024-07-17,USD
Rochester Iron & Metal,Winski Brothers,Unprepared HMS (Heavy),26.71,170.0,,3401#0,,QBO,2024-07-17,USD
Rochester Iron & Metal,Winski Brothers,Al Breakage,2.86,560.0,,3413#0,,QBO,2024-07-18,USD
Rochester Iron & Metal,Winski Brothers,Wire Scrap (Fe Weld Wire),1.9325,220.0,,3413#1,,QBO,2024-07-18,USD
Rochester Iron & Metal,Winski Brothers,Clips,9.42,250.0,,3412#0,,QBO,2024-07-18,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.46,250.0,,3419#0,,QBO,2024-07-19,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.02,250.0,,3416#0,,QBO,2024-07-19,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.35,250.0,,3421#0,,QBO,2024-07-22,USD
Rochester Iron & Metal,Winski Brothers,HMS,24.15,143.91,,3427#0,,QBO,2024-07-23,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.1,272.32,,3428#0,,QBO,2024-07-24,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.99,238.62,,3435#0,,QBO,2024-07-25,USD
Rochester Iron & Metal,Winski Brothers,Clips,14.675,220.0,,3456#0,,QBO,2024-08-01,USD
Rochester Iron & Metal,Winski Brothers,Shred,15.24,275.0,,3481#0,,QBO,2024-08-09,USD
Rochester Iron & Metal,Winski Brothers,Busheling,18.2,285.71,,3509#0,,QBO,2024-08-19,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.22,272.32,,3515#0,,QBO,2024-08-21,USD
Rochester Iron & Metal,Winski Brothers,Clips,10.37,272.32,,3522#0,,QBO,2024-08-27,USD
Rochester Iron & Metal,Winski Brothers,Clips,12.82,220.0,,3530#0,,QBO,2024-08-30,USD
Rochester Iron & Metal,Winski Brothers,Busheling,6.5,285.71,,3537#0,,QBO,2024-09-03,USD
Rochester Iron & Metal,Winski Brothers,Clips,10.77,272.32,,3540#0,,QBO,2024-09-09,USD
Rochester Iron & Metal,Winski Brothers,Clips,5.88,210.0,,3551#0,,QBO,2024-09-10,USD
Rochester Iron & Metal,Winski Brothers,Clips,13.0,210.0,,3556#0,,QBO,2024-09-11,USD
Rochester Iron & Metal,Winski Brothers,Shred,11.37,272.32,,3558#0,,QBO,2024-09-13,USD
Rochester Iron & Metal,Winski Brothers,Shred,14.025,210.0,,3563#0,,QBO,2024-09-16,USD
Rochester Iron & Metal,Winski Brothers,Shred,14.595,210.0,,3569#0,,QBO,2024-09-17,USD
Rochester Iron & Metal,Winski Brothers,Clips,14.71,170.0,,3577#0,,QBO,2024-09-19,USD
Rochester Iron & Metal,Winski Brothers,Clips,9.6,170.0,,3576#0,,QBO,2024-09-19,USD
Rochester Iron & Metal,Winski Brothers,Shred,15.555,210.0,,3575#0,,QBO,2024-09-19,USD
Rochester Iron & Metal,Winski Brothers,Shred,11.3,210.0,,3584#0,,QBO,2024-09-23,USD
Rochester Iron & Metal,Winski Brothers,Clips,13.48,241.07,,3580#0,,QBO,2024-09-24,USD
Rochester Iron & Metal,Winski Brothers,Shred,15.155,210.0,,3589#0,,QBO,2024-09-25,USD
Rochester Iron & Metal,Winski Brothers,Clips,11.34,241.07,,3594#0,,QBO,2024-09-26,USD
Rochester Iron & Metal,Winski Brothers,Busheling,7.42,285.71,,3599#0,,QBO,2024-09-27,USD
Rochester Iron & Metal,Winski Brothers,Shred,14.77,210.0,,3622#0,,QBO,2024-10-08,USD
Rochester Iron & Metal,Winski Brothers,Shred,20.105,210.0,,3625#0,,QBO,2024-10-09,USD
Rochester Iron & Metal,Winski Brothers,Clips,12.54,272.32,,3630#0,,QBO,2024-10-10,USD
Rochester Iron & Metal,Winski Brothers,Busheling,9.56,285.71,,3631#0,,QBO,2024-10-11,USD
Rochester Iron & Metal,Winski Brothers,Shred,14.82,210.0,,3638#0,,QBO,2024-10-16,USD
Rochester Iron & Metal,Winski Brothers,Shred,15.43,210.0,,3641#0,,QBO,2024-10-17,USD
Rochester Iron & Metal,Winski Brothers,Clips,12.6,275.56,,3643#0,,QBO,2024-10-18,USD
Rochester Iron & Metal,Winski Brothers,Busheling,8.32,285.71,,3648#0,,QBO,2024-10-21,USD
Rochester Iron & Metal,Winski Brothers,Shred,15.71,210.0,,3653#0,,QBO,2024-10-23,USD
Rochester Iron & Metal,Winski Brothers,Busheling,12.6,285.71,,3658#0,,QBO,2024-10-24,USD
Rochester Iron & Metal,Winski Brothers,Shred,19.07,210.0,,3661#0,,QBO,2024-10-28,USD
Rochester Iron & Metal,Winski Brothers,Clips,15.87,272.32,,3664#0,,QBO,2024-10-29,USD
Rochester Iron & Metal,Winski Brothers,Shred,14.295,210.0,,3670#0,,QBO,2024-10-30,USD
