customer,invoice_id,invoice_number,invoice_date,service_date,product_service,qbo_item,description,ship_date,ship_via,item,item_original,qty,uom,unit_price,line_amount,invoice_total,invoice_balance,pdf_path
Farnsworth Metal Recycling,5680,2422,2023-06-28,2023-06-16,Waste Revenue:Disposal Fees,Waste Revenue:Disposal Fees,Trash Disposal,,,,Trash Disposal,-1,,9,-9.0,284.6,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5680.pdf
Farnsworth Metal Recycling,5679,2421,2023-06-28,2023-06-16,Ferrous Sale,Ferrous Sale,Breakable Cast,,,Prepared Cast,Breakable Cast,11840,,0.09,1065.6,793.1,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5679.pdf
Farnsworth Metal Recycling,5679,2421,2023-06-28,2023-06-16,Waste Revenue:Contracted Labor,Waste Revenue:Contracted Labor,Hauling Fee,,,,Hauling Fee,-1,,250,-250.0,793.1,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5679.pdf
Farnsworth Metal Recycling,5679,2421,2023-06-28,2023-06-16,Waste Revenue:Disposal Fees,Waste Revenue:Disposal Fees,Trash Disposal,,,,Trash Disposal,-1,,22.5,-22.5,793.1,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5679.pdf
Farnsworth Metal Recycling,5838,2467,2023-07-17,2023-07-11,Ferrous Sale,Ferrous Sale,Unprepared shearing from IISI,,,Unprepared HMS,Unprepared shearing from IISI,11860,,0.0825,978.45,719.45,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5838.pdf
Farnsworth Metal Recycling,5838,2467,2023-07-17,2023-07-11,Waste Revenue:Contracted Labor,Waste Revenue:Contracted Labor,Trucking Costs,,,,Trucking Costs,-1,,259,-259.0,719.45,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-5838.pdf
Farnsworth Metal Recycling,6029,2531,2023-08-09,2023-08-04,Non-Ferrous Sale,Non-Ferrous Sale,Al BKG,,,Al Breakage,Al BKG,332,,0.14,46.48,1279.24,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6029.pdf
Farnsworth Metal Recycling,6029,2531,2023-08-09,2023-08-04,Non-Ferrous Sale,Non-Ferrous Sale,Old Sheet,,,Old Sheet,Old Sheet,2888,,0.5142001,1485.01,1279.24,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6029.pdf
Farnsworth Metal Recycling,6029,2531,2023-08-09,2023-08-04,Waste Revenue:Disposal Fees,Waste Revenue:Disposal Fees,Trash Deduction,,,,Trash Deduction,-1,,2.25,-2.25,1279.24,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6029.pdf
Farnsworth Metal Recycling,6029,2531,2023-08-09,2023-08-04,Waste Revenue:Contracted Labor,Waste Revenue:Contracted Labor,Haul Fee,,,,Haul Fee,-1,,250,-250.0,1279.24,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6029.pdf
Farnsworth Metal Recycling,6060,2541,2023-08-14,2023-08-14,Non-Ferrous Sale,Non-Ferrous Sale,Al Bkg,,,Al Breakage,Al Bkg,500,,0.1,50.0,626.25,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6060.pdf
Farnsworth Metal Recycling,6060,2541,2023-08-14,2023-08-14,Non-Ferrous Sale,Non-Ferrous Sale,Old Sheet,,,Old Sheet,Old Sheet,1700,,0.49,833.0,626.25,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6060.pdf
Farnsworth Metal Recycling,6060,2541,2023-08-14,2023-08-14,Waste Revenue:Disposal Fees,Waste Revenue:Disposal Fees,Trash Disposal,,,,Trash Disposal,300,,-0.0225,-6.75,626.25,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6060.pdf
Farnsworth Metal Recycling,6060,2541,2023-08-14,2023-08-14,Waste Revenue:Contracted Labor,Waste Revenue:Contracted Labor,Hauling Fee,,,,Hauling Fee,1,,-250,-250.0,626.25,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6060.pdf
Farnsworth Metal Recycling,6099,2555,2023-08-19,2023-08-16,Non-Ferrous Sale,Non-Ferrous Sale,Old sheet from Whitaker Glass in Lebanon,,,Old Sheet,Old sheet from Whitaker Glass in Lebanon,2780,,0.4195863,1166.45,1166.45,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6099.pdf
Farnsworth Metal Recycling,6107,2560,2023-08-22,2023-08-18,Non-Ferrous Sale,Non-Ferrous Sale,Old sheet from Whitaker Glass Lebanon project,,,Old Sheet,Old sheet from Whitaker Glass Lebanon project,2330,,0.3089485,719.85,719.85,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6107.pdf
Farnsworth Metal Recycling,6208,2594,2023-08-31,2023-08-31,Non-Ferrous Sale,Non-Ferrous Sale,Old Sheet from Whitaker Glass Lebanon Project,,,Old Sheet,Old Sheet from Whitaker Glass Lebanon Project,3180,,0.1248836,397.13,397.13,0,qbo_out\qbo_pdfs\Farnsworth_Metal_Recycling\INV-6208.pdf
J. Solotken & Company,6006,2526,2023-08-05,2023-08-04,Waste Revenue:30 Yard Dumpster,Waste Revenue:30 Yard Dumpster,Western HS project 8 loads,,,Shred,Western HS project 8 loads,8,,450,3600.0,2539.35,0,qbo_out\qbo_pdfs\J._Solotken_&_Company\INV-6006.pdf
J. Solotken & Company,6006,2526,2023-08-05,2023-09-22,FE:Sheet Iron,FE:Sheet Iron,Western HS project - shredder scrap,,,Shred,Western HS project - shredder scrap,23570,,-0.045,-1060.65,2539.35,0,qbo_out\qbo_pdfs\J._Solotken_&_Company\INV-6006.pdf
MDK ZeroLandfill,467,1041,2021-11-16,2021-11-16,NON FE:Aluminum 3003,NON FE:Aluminum 3003,11 skids,,,5052 Aluminum,11 skids,43012,,1.415,60861.98,60861.98,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-467.pdf
MDK ZeroLandfill,466,1040,2021-11-16,2021-11-09,NON FE:Aluminum 3003,NON FE:Aluminum 3003,12 skids,,,3003 Aluminum,12 skids,43010,,1.415,60859.15,60859.15,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-466.pdf
MDK ZeroLandfill,465,1039,2021-11-16,2021-11-09,NON FE:Aluminum 3003,NON FE:Aluminum 3003,11 skids,,,5052 Aluminum,11 skids,43010,,1.415,60859.15,60859.15,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-465.pdf
MDK ZeroLandfill,2548,1524,2022-06-15,2022-06-14,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,37451,,1.32,49435.32,49435.32,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-2548.pdf
MDK ZeroLandfill,2547,1523,2022-06-15,2022-06-13,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,37451,,1.32,49435.32,49435.32,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-2547.pdf
MDK ZeroLandfill,3765,1875,2022-11-07,2022-11-07,Non-Ferrous Sale,Non-Ferrous Sale,3003 with poly from Fenders,,,Aluminum 3003 Sheet (Poly-Coated),3003 with poly from Fenders,42600,,0.88,37488.0,37488.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3765.pdf
MDK ZeroLandfill,3764,1874,2022-11-07,2022-11-03,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,40810,,0.955,38973.55,38973.55,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3764.pdf
MDK ZeroLandfill,3763,1873,2022-11-07,2022-11-02,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,42635,,0.955,40716.43,40716.43,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3763.pdf
MDK ZeroLandfill,3762,1872,2022-11-07,2022-11-01,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,43915,,0.955,41938.83,41938.83,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3762.pdf
MDK ZeroLandfill,3790,1888,2022-11-10,2022-11-10,Non-Ferrous Sale,Non-Ferrous Sale,3003 with poly from Fenders,,,Aluminum 3003 Sheet (Poly-Coated),3003 with poly from Fenders,42820,,0.88,37681.6,37681.6,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3790.pdf
MDK ZeroLandfill,3789,1887,2022-11-10,2022-11-10,Non-Ferrous Sale,Non-Ferrous Sale,3003 with poly from Fenders,,,Aluminum 3003 Sheet (Poly-Coated),3003 with poly from Fenders,40320,,0.88,35481.6,35481.6,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3789.pdf
MDK ZeroLandfill,3788,1886,2022-11-10,2022-11-09,Non-Ferrous Sale,Non-Ferrous Sale,3003 with poly from Fenders,,,Aluminum 3003 Sheet (Poly-Coated),3003 with poly from Fenders,42860,,0.955,40931.3,40931.3,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3788.pdf
MDK ZeroLandfill,3786,1885,2022-11-10,2022-11-08,Non-Ferrous Sale,Non-Ferrous Sale,3003 with poly from Fenders,,,Aluminum 3003 Sheet (Poly-Coated),3003 with poly from Fenders,42197,,0.88,37133.36,37133.36,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3786.pdf
MDK ZeroLandfill,3831,1904,2022-11-17,2022-11-15,Non-Ferrous Sale,Non-Ferrous Sale,3003P from Fenders,,,Aluminum 3003 Sheet,3003P from Fenders,42040,,0.88,36995.2,36995.2,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-3831.pdf
MDK ZeroLandfill,4274,1982,2023-01-04,2023-01-03,Non-Ferrous Sale,Non-Ferrous Sale,4017 Bare,,,Aluminum 4017 Sheet (Bare),4017 Bare,42239,,0.62,26188.18,26188.18,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-4274.pdf
MDK ZeroLandfill,4410,2009,2023-01-18,2023-01-18,Non-Ferrous Sale,Non-Ferrous Sale,4017 Bare 12-14  966904-2,,,4017 Bare Extrusion,4017 Bare 12-14  966904-2,32190,,0.61,19635.9,37340.54,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-4410.pdf
MDK ZeroLandfill,4410,2009,2023-01-18,2023-01-18,Non-Ferrous Sale,Non-Ferrous Sale,4017 Bare 12-20 966904-3,,,4017 Bare Extrusion,4017 Bare 12-20 966904-3,29024,,0.61,17704.64,37340.54,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-4410.pdf
MDK ZeroLandfill,5652,2412,2023-06-23,2023-06-21,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,37750,,0.9,33975.0,33975.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5652.pdf
MDK ZeroLandfill,5651,2411,2023-06-23,2023-06-16,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,41540,,0.85,35309.0,35309.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5651.pdf
MDK ZeroLandfill,5650,2410,2023-06-23,2023-06-15,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,39890,,0.9020306,35982.0,35982.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5650.pdf
MDK ZeroLandfill,5738,2445,2023-07-05,2023-07-05,Non-Ferrous Sale,Non-Ferrous Sale,5052 from Fenders,,,Aluminum 5052 Sheet,5052 from Fenders,45298,,0.92,41674.16,41674.16,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5738.pdf
MDK ZeroLandfill,5737,2444,2023-07-05,2023-07-03,Non-Ferrous Sale,Non-Ferrous Sale,5052 from Fenders,,,Aluminum 5052 Sheet,5052 from Fenders,40466,,0.92,37228.72,37228.72,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5737.pdf
MDK ZeroLandfill,5907,2494,2023-07-28,2023-07-27,Non-Ferrous Sale,Non-Ferrous Sale,5052 from Fenders,,,Aluminum 5052 Sheet,5052 from Fenders,41680,,0.92,38345.6,38345.6,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-5907.pdf
MDK ZeroLandfill,10546,3836,2025-01-16,2025-01-20,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,2025-01-20,,Aluminum 3003 Sheet,3003 from Fenders,39235,,1.19,46689.65,46689.65,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10546.pdf
MDK ZeroLandfill,10570,3843,2025-01-21,2025-01-21,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,2025-01-21,Fenders,Aluminum 3003 Sheet,3003 from Fenders,41449,,1.19,49324.31,49324.31,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10570.pdf
MDK ZeroLandfill,10569,3842,2025-01-21,2025-01-21,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,2025-01-21,Fenders,Aluminum 3003 Sheet,3003 from Fenders,43206,,1.19,51415.14,51415.14,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10569.pdf
MDK ZeroLandfill,10568,3841,2025-01-21,2025-01-20,Non-Ferrous Sale,Non-Ferrous Sale,4017 from Fenders,2025-01-20,Fenders,Aluminum 4017 Sheet,4017 from Fenders,40490,,0.8,32392.0,32392.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10568.pdf
MDK ZeroLandfill,10588,3847,2025-01-23,2025-01-22,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,0,,,0,0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10588.pdf
MDK ZeroLandfill,10659,3856,2025-01-29,2025-01-28,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,,,Aluminum 3003 Sheet,3003 from Fenders,45056,,1.19,53616.64,53616.64,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10659.pdf
MDK ZeroLandfill,10658,3855,2025-01-29,2025-01-28,Non-Ferrous Sale,Non-Ferrous Sale,3003 From Fenders,,,Aluminum 3003 Sheet,3003 From Fenders,43246,,1.19,51462.74,51462.74,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10658.pdf
MDK ZeroLandfill,10690,3872,2025-02-04,2025-02-05,Non-Ferrous Sale,Non-Ferrous Sale,3003 From Fenders,2025-01-28,MDK,Aluminum 3003 Sheet,3003 From Fenders,43504,,1.19,51769.76,51769.76,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10690.pdf
MDK ZeroLandfill,10689,3871,2025-02-04,2025-02-05,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,2025-01-28,MDK,Aluminum 3003 Sheet,3003 from Fenders,43087,,1.19,51273.53,51273.53,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10689.pdf
MDK ZeroLandfill,10688,3870,2025-02-04,2025-02-04,Non-Ferrous Sale,Non-Ferrous Sale,4017 from Fenders,2025-02-04,MDK,Aluminum 4017 Sheet,4017 from Fenders,42980,,0.8,34384.0,34384.0,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10688.pdf
MDK ZeroLandfill,10771,3897,2025-02-11,2025-02-11,Non-Ferrous Sale,Non-Ferrous Sale,5052 from Fenders,2025-02-11,,Aluminum 5052 Sheet,5052 from Fenders,11841,,1.19,14090.79,40492.13,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10771.pdf
MDK ZeroLandfill,10771,3897,2025-02-11,2025-02-11,Non-Ferrous Sale,Non-Ferrous Sale,3003 from Fenders,2025-02-11,,Aluminum 3003 Sheet,3003 from Fenders,22186,,1.19,26401.34,40492.13,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10771.pdf
MDK ZeroLandfill,10769,3895,2025-02-11,2025-02-11,Non-Ferrous Sale,Non-Ferrous Sale,5052 from Fenders,2025-02-11,,Aluminum 5052 Sheet,5052 from Fenders,38145,,1.19,45392.55,45392.55,0,qbo_out\qbo_pdfs\MDK_ZeroLandfill\INV-10769.pdf
"Newco Metals, Inc",46,1002,2021-08-28,2021-08-28,FE:Drums & Rotors,FE:Drums & Rotors,Newco,,,Old Sheet Aluminum,Newco,31360,,0.2188,6861.57,6861.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-46.pdf
"Newco Metals, Inc",271,1021,2021-10-06,2021-10-06,NON FE:Stainless Steel,NON FE:Stainless Steel,40 yd roll off load,,,Old Sheet Aluminum,40 yd roll off load,21420,,0.81,17350.2,17850.0,0,qbo_out\qbo_pdfs\Newco_Metal\INV-271.pdf
"Newco Metals, Inc",271,1021,2021-10-06,2021-10-06,NON FE:Stainless breakage,NON FE:Stainless breakage,,,,Al Breakage,NON FE:Stainless breakage,2380,,0.21,499.8,17850.0,0,qbo_out\qbo_pdfs\Newco_Metal\INV-271.pdf
"Newco Metals, Inc",993,1197,2022-02-07,2022-02-07,NON FE:Aluminum Cans,NON FE:Aluminum Cans,,2022-02-07,,Alum Cans,NON FE:Aluminum Cans,7140,,0.91,6497.4,6497.4,0,qbo_out\qbo_pdfs\Newco_Metal\INV-993.pdf
"Newco Metals, Inc",1003,1201,2022-02-08,2022-02-08,NON FE:Aluminum Cans,NON FE:Aluminum Cans,6 bales,2022-02-08,,Cans,6 bales,4174,,0.91,3798.34,5657.27,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1003.pdf
"Newco Metals, Inc",1003,1201,2022-02-08,2022-02-08,NON FE:Stainless Steel,NON FE:Stainless Steel,4 drums of 301 stainless,2022-02-08,,301 Stainless,4 drums of 301 stainless,770,,0.75,577.5,5657.27,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1003.pdf
"Newco Metals, Inc",1003,1201,2022-02-08,2022-02-08,NON FE:Extrusion - Bare/Anodized,NON FE:Extrusion - Bare/Anodized,2 boxes,2022-02-08,,,2 boxes,1009,,1.27,1281.43,5657.27,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1003.pdf
"Newco Metals, Inc",1782,1278,2022-03-16,2022-03-16,Services,Services,3 bales,,,Cans,3 bales,2821,,0.96,2708.16,7872.66,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1782.pdf
"Newco Metals, Inc",1782,1278,2022-03-16,2022-03-16,Services,Services,,,,,Services,1370,,0.85,1164.5,7872.66,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1782.pdf
"Newco Metals, Inc",1782,1278,2022-03-16,2022-03-16,Services,Services,10 Alcoa tubs,,,,10 Alcoa tubs,10,,400,4000.0,7872.66,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1782.pdf
"Newco Metals, Inc",1813,1288,2022-03-22,2022-03-22,Services,Services,7 bales,,,Cans,7 bales,5102,,0.96,4897.92,4897.92,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1813.pdf
"Newco Metals, Inc",1971,1343,2022-04-06,2022-04-06,Non-Ferrous Sale,Non-Ferrous Sale,Stainless Steel Breakage,,,Al Breakage,Stainless Steel Breakage,12516,,0.24,3003.84,11753.08,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1971.pdf
"Newco Metals, Inc",1971,1343,2022-04-06,2022-04-06,Non-Ferrous Sale,Non-Ferrous Sale,304 Stainless Steel,,,304 Stainless,304 Stainless Steel,8254,,1.06,8749.24,11753.08,0,qbo_out\qbo_pdfs\Newco_Metal\INV-1971.pdf
"Newco Metals, Inc",2093,1374,2022-04-14,2022-04-14,Ferrous Sale,Ferrous Sale,17 Alcoa Tubs per PO #29507,,,,17 Alcoa Tubs per PO #29507,17,,400,6800.0,6800.0,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2093.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,Painted Extrusion,,,Painted Aluminum Extrusion,Painted Extrusion,516,,1.24,639.84,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,316 Stainless Steel Turnings,,,316 Stainless Steel Turnings,316 Stainless Steel Turnings,306,,0.92,281.52,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,Painted Extrusion W/Iron ( Cast End Too),,,ALUMINUM EXTRUSION (PAINTED),Painted Extrusion W/Iron ( Cast End Too),244,,1.14,278.16,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,U.B.C'S,,,Alum Cans,U.B.C'S,3851,,0.96,3696.96,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,304 Stainless Steel,,,304 Stainless,304 Stainless Steel,56,,1.08,60.48,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2049,1359,2022-04-15,2022-04-15,Non-Ferrous Sale,Non-Ferrous Sale,304 Stainless Steel Turnings,,,304 Stainless Steel Turnings,304 Stainless Steel Turnings,203,,0.92,186.76,5143.72,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2049.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,auto rads,,,Radiators (Auto,auto rads,609,,2,1218.0,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,10/10 ext,,,Al Extrusion 6063 10/10,10/10 ext,567.5,,1.14,646.95,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,Al BKG,,,Al Breakage,Al BKG,1220,,0.23,280.6,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,auto batteries,,,Lead-Acid Batteries (Auto),auto batteries,1992,,0.25,498.0,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,582,,1.25,727.5,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,UBCs,,,Alum Cans,UBCs,5689,,0.83,4721.87,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,10/10 ext,,,Al Extrusion 6063 10/10,10/10 ext,567.5,,1.14,646.95,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,812,,1.25,1015.0,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP6063,,,Al Extrusion 6063 (New Production),NP6063,826,,1.25,1032.5,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,710,,1.25,887.5,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,1004,,1.25,1255.0,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,1021,,1.25,1276.25,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,958,,1.25,1197.5,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,1053,,1.25,1316.25,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6061,,,Al 6061 Solids,NP 6061,1168,,1.25,1460.0,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,old cast,,,Old Cast Aluminum,old cast,1066,,0.6,639.6,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,Al BKG,,,Al Breakage,Al BKG,1220,,0.23,280.6,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2372,1464,2022-05-23,2022-05-23,Non-Ferrous Sale,Non-Ferrous Sale,NP 6063,,,Al Extrusion 6063 (New Production),NP 6063,934,,1.25,1167.5,20267.57,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2372.pdf
"Newco Metals, Inc",2602,1539,2022-06-23,2022-06-23,Non-Ferrous Sale,Non-Ferrous Sale,UBCs,,,Alum Cans,UBCs,4535,,0.74,3355.9,5401.77,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2602.pdf
"Newco Metals, Inc",2602,1539,2022-06-23,2022-06-23,Non-Ferrous Sale,Non-Ferrous Sale,Painted Ext,,,Painted Aluminum Extrusion,Painted Ext,344,,1.05,361.2,5401.77,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2602.pdf
"Newco Metals, Inc",2602,1539,2022-06-23,2022-06-23,Non-Ferrous Sale,Non-Ferrous Sale,Thermal ext,,,Thermal Break Aluminum Extrusion,Thermal ext,420,,0.42,176.4,5401.77,0,qbo_out\qbo_pdfs\Newco_Metal\INV-2602.pdf
